time/h,Ecell/V,(Q-Qo)/mA.h/g
848.864,0.0987361,-238.748
848.873,0.0986967,-238.748
848.881,0.0987361,-238.748
848.889,0.0987361,-238.748
848.898,0.0987361,-238.748
848.906,0.0987755,-238.748
848.914,0.0988148,-238.748
848.923,0.0987361,-238.748
848.931,0.0987755,-238.748
848.939,0.0988148,-238.748
848.948,0.0987755,-238.748
848.956,0.0987755,-238.748
848.964,0.0987361,-238.748
848.973,0.0987361,-238.748
848.981,0.0988148,-238.748
848.989,0.0988148,-238.748
848.998,0.0987361,-238.748
849.006,0.0987755,-238.748
849.014,0.0987755,-238.748
849.023,0.0988148,-238.748
849.031,0.0988542,-238.748
849.039,0.0987755,-238.748
849.048,0.0987361,-238.748
849.056,0.0986967,-238.748
849.064,0.0988542,-238.748
849.073,0.0986967,-238.748
849.081,0.0988542,-238.748
849.089,0.0988148,-238.748
849.098,0.0988542,-238.748
849.106,0.0987361,-238.748
849.114,0.0987755,-238.748
849.123,0.0987755,-238.748
849.131,0.0988148,-238.748
849.139,0.0987755,-238.748
849.148,0.0986967,-238.748
849.156,0.0987361,-238.748
849.164,0.0988148,-238.748
849.173,0.0986967,-238.748
849.181,0.0988148,-238.748
849.189,0.0986967,-238.748
849.198,0.0986967,-238.748
849.206,0.0987755,-238.748
849.214,0.0987361,-238.748
849.223,0.0987361,-238.748
849.231,0.0988148,-238.748
849.239,0.0987755,-238.748
849.248,0.0988148,-238.748
849.256,0.0986967,-238.748
849.264,0.0987755,-238.748
849.273,0.0987755,-238.748
849.281,0.0988148,-238.748
849.289,0.0987361,-238.748
849.298,0.0987755,-238.748
849.306,0.0987755,-238.748
849.314,0.0987755,-238.748
849.323,0.0987755,-238.748
849.331,0.0987755,-238.748
849.339,0.0986573,-238.748
849.348,0.0987755,-238.748
849.356,0.0987361,-238.748
849.364,0.0987755,-238.748
849.373,0.098933,-238.748
849.381,0.0988148,-238.748
849.389,0.0986967,-238.748
849.398,0.0988148,-238.748
849.406,0.0987755,-238.748
849.414,0.0986967,-238.748
849.423,0.0988148,-238.748
849.431,0.0987755,-238.748
849.439,0.0987361,-238.748
849.448,0.0988542,-238.748
849.456,0.0987755,-238.748
849.464,0.0987361,-238.748
849.473,0.0986967,-238.748
849.481,0.0988148,-238.748
849.489,0.0987755,-238.748
849.498,0.0988542,-238.748
849.506,0.0987755,-238.748
849.514,0.0988542,-238.748
849.523,0.0988542,-238.748
849.531,0.0987755,-238.748
849.539,0.0988148,-238.748
849.548,0.0987755,-238.748
849.556,0.0988542,-238.748
849.564,0.0987755,-238.748
849.573,0.0987361,-238.748
849.581,0.0987755,-238.748
849.589,0.0988148,-238.748
849.598,0.0988148,-238.748
849.606,0.0987755,-238.748
849.614,0.0987755,-238.748
849.623,0.0988542,-238.748
849.631,0.0988148,-238.748
849.639,0.0987755,-238.748
849.648,0.0987755,-238.748
849.656,0.0987361,-238.748
849.664,0.0987755,-238.748
849.673,0.0987755,-238.748
849.681,0.0987755,-238.748
849.689,0.0987755,-238.748
849.698,0.0987755,-238.748
849.706,0.0987755,-238.748
849.714,0.0988148,-238.748
849.723,0.0987755,-238.748
849.731,0.0988936,-238.748
849.739,0.0988542,-238.748
849.748,0.0987755,-238.748
849.756,0.0988936,-238.748
849.764,0.0987755,-238.748
849.773,0.0988542,-238.748
849.781,0.0987361,-238.748
849.789,0.0987755,-238.748
849.798,0.0986573,-238.748
849.806,0.0988936,-238.748
849.814,0.0988542,-238.748
849.823,0.0988148,-238.748
849.831,0.0988542,-238.748
849.839,0.098933,-238.748
849.848,0.0988936,-238.748
849.856,0.0987755,-238.748
849.864,0.0987755,-238.748
849.873,0.0988148,-238.748
849.881,0.0987755,-238.748
849.889,0.0987755,-238.748
849.898,0.0987361,-238.748
849.906,0.0986967,-238.748
849.914,0.0986967,-238.748
849.923,0.0988542,-238.748
849.931,0.0988148,-238.748
849.939,0.0988148,-238.748
849.948,0.0987361,-238.748
849.956,0.0988148,-238.748
849.964,0.0988148,-238.748
849.973,0.0987755,-238.748
849.981,0.0988542,-238.748
849.989,0.0988148,-238.748
849.998,0.0988936,-238.748
850.006,0.0987755,-238.748
850.014,0.0988936,-238.748
850.023,0.0988936,-238.748
850.031,0.0988148,-238.748
850.039,0.0988148,-238.748
850.048,0.0988542,-238.748
850.056,0.0987361,-238.748
850.064,0.0988148,-238.748
850.073,0.0988542,-238.748
850.081,0.0987755,-238.748
850.089,0.0988542,-238.748
850.098,0.0987361,-238.748
850.106,0.0988936,-238.748
850.114,0.0988148,-238.748
850.123,0.0987361,-238.748
850.131,0.0988148,-238.748
850.139,0.0988542,-238.748
850.148,0.098933,-238.748
850.156,0.0988542,-238.748
850.164,0.0988542,-238.748
850.173,0.0988542,-238.748
850.181,0.0988542,-238.748
850.189,0.0987361,-238.748
850.198,0.0988542,-238.748
850.206,0.0987755,-238.748
850.214,0.0988542,-238.748
850.223,0.0987755,-238.748
850.231,0.0987755,-238.748
850.239,0.0987361,-238.748
850.248,0.0987755,-238.748
850.256,0.0988936,-238.748
850.264,0.098933,-238.748
850.273,0.0987755,-238.748
850.281,0.0987755,-238.748
850.289,0.0988542,-238.748
850.298,0.0988542,-238.748
850.306,0.0986967,-238.748
850.314,0.0988148,-238.748
850.323,0.0988148,-238.748
850.331,0.0988936,-238.748
850.339,0.0988936,-238.748
850.348,0.0988148,-238.748
850.356,0.0988936,-238.748
850.364,0.0987361,-238.748
850.373,0.0987755,-238.748
850.381,0.0988148,-238.748
850.389,0.0988936,-238.748
850.398,0.0988542,-238.748
850.406,0.0988542,-238.748
850.414,0.0987755,-238.748
850.423,0.0988148,-238.748
850.431,0.0987755,-238.748
850.439,0.0988542,-238.748
850.448,0.0988542,-238.748
850.456,0.0987755,-238.748
850.464,0.0988936,-238.748
850.473,0.098933,-238.748
850.481,0.0988936,-238.748
850.489,0.0987755,-238.748
850.498,0.0988936,-238.748
850.506,0.0988936,-238.748
850.514,0.0988148,-238.748
850.523,0.0988542,-238.748
850.531,0.0987755,-238.748
850.539,0.0988148,-238.748
850.548,0.0988148,-238.748
850.556,0.0988542,-238.748
850.564,0.0988148,-238.748
850.573,0.0988936,-238.748
850.581,0.0987755,-238.748
850.589,0.0988542,-238.748
850.598,0.0988936,-238.748
850.606,0.0988148,-238.748
850.614,0.0988936,-238.748
850.623,0.0988542,-238.748
850.631,0.0987755,-238.748
850.639,0.0988542,-238.748
850.648,0.0988936,-238.748
850.656,0.0988936,-238.748
850.664,0.0989724,-238.748
850.673,0.0987361,-238.748
850.681,0.0987361,-238.748
850.689,0.0988542,-238.748
850.698,0.098933,-238.748
850.706,0.0988542,-238.748
850.714,0.0988542,-238.748
850.723,0.0988148,-238.748
850.731,0.0987755,-238.748
850.739,0.0988542,-238.748
850.748,0.0988148,-238.748
850.756,0.0988542,-238.748
850.764,0.0988542,-238.748
850.773,0.0987755,-238.748
850.781,0.0988542,-238.748
850.789,0.0988148,-238.748
850.798,0.0988542,-238.748
850.806,0.0987755,-238.748
850.814,0.098933,-238.748
850.823,0.0988148,-238.748
850.831,0.098933,-238.748
850.839,0.0987755,-238.748
850.848,0.0988148,-238.748
850.856,0.0987361,-238.748
850.864,0.098933,-238.748
850.873,0.0988936,-238.748
850.881,0.0987361,-238.748
850.889,0.0987361,-238.748
850.898,0.0988148,-238.748
850.906,0.0988936,-238.748
850.914,0.0988542,-238.748
850.923,0.098933,-238.748
850.931,0.0988542,-238.748
850.939,0.0987755,-238.748
850.948,0.0988936,-238.748
850.956,0.098933,-238.748
850.964,0.0988936,-238.748
850.973,0.098933,-238.748
850.981,0.0988936,-238.748
850.989,0.0988542,-238.748
850.998,0.0988542,-238.748
851.006,0.0988936,-238.748
851.014,0.0988936,-238.748
851.023,0.0988148,-238.748
851.031,0.0989724,-238.748
851.039,0.0987755,-238.748
851.048,0.0988936,-238.748
851.056,0.098933,-238.748
851.064,0.0988936,-238.748
851.073,0.098933,-238.748
851.081,0.0988936,-238.748
851.089,0.0988936,-238.748
851.098,0.0989724,-238.748
851.106,0.0989724,-238.748
851.114,0.0988936,-238.748
851.123,0.0988936,-238.748
851.131,0.0988542,-238.748
851.139,0.0988936,-238.748
851.148,0.098933,-238.748
851.156,0.0988542,-238.748
851.164,0.0988936,-238.748
851.173,0.0988542,-238.748
851.181,0.0988936,-238.748
851.189,0.098933,-238.748
851.198,0.0987755,-238.748
851.206,0.0988148,-238.748
851.214,0.098933,-238.748
851.223,0.098933,-238.748
851.231,0.0988542,-238.748
851.239,0.0989724,-238.748
851.248,0.0988936,-238.748
851.256,0.0989724,-238.748
851.264,0.0988148,-238.748
851.273,0.0988936,-238.748
851.281,0.0988936,-238.748
851.289,0.0988936,-238.748
851.298,0.0988936,-238.748
851.306,0.0988542,-238.748
851.314,0.098933,-238.748
851.323,0.0989724,-238.748
851.331,0.0988542,-238.748
851.339,0.0988542,-238.748
851.348,0.0988936,-238.748
851.356,0.098933,-238.748
851.364,0.0988542,-238.748
851.373,0.0988936,-238.748
851.381,0.0988542,-238.748
851.389,0.0988542,-238.748
851.398,0.0988148,-238.748
851.406,0.0988542,-238.748
851.414,0.0988148,-238.748
851.423,0.098933,-238.748
851.431,0.0987755,-238.748
851.439,0.0990511,-238.748
851.448,0.0989724,-238.748
851.456,0.0988542,-238.748
851.464,0.0988542,-238.748
851.473,0.0988542,-238.748
851.481,0.0989724,-238.748
851.489,0.098933,-238.748
851.498,0.0988936,-238.748
851.506,0.0988542,-238.748
851.514,0.098933,-238.748
851.523,0.098933,-238.748
851.531,0.0988936,-238.748
851.539,0.0988148,-238.748
851.548,0.0988542,-238.748
851.556,0.0988542,-238.748
851.564,0.0989724,-238.748
851.573,0.0988542,-238.748
851.581,0.0988936,-238.748
851.589,0.098933,-238.748
851.598,0.098933,-238.748
851.606,0.098933,-238.748
851.614,0.098933,-238.748
851.623,0.0988936,-238.748
851.631,0.0988148,-238.748
851.639,0.0988936,-238.748
851.648,0.0988936,-238.748
851.656,0.0988542,-238.748
851.664,0.0988542,-238.748
851.673,0.0988148,-238.748
851.681,0.0988542,-238.748
851.689,0.0989724,-238.748
851.698,0.0988542,-238.748
851.706,0.0988936,-238.748
851.714,0.0988936,-238.748
851.723,0.098933,-238.748
851.731,0.098933,-238.748
851.739,0.098933,-238.748
851.748,0.0988542,-238.748
851.756,0.0988542,-238.748
851.764,0.0989724,-238.748
851.773,0.0988148,-238.748
851.781,0.098933,-238.748
851.789,0.098933,-238.748
851.798,0.098933,-238.748
851.806,0.0989724,-238.748
851.814,0.0988936,-238.748
851.823,0.0988542,-238.748
851.831,0.0989724,-238.748
851.839,0.0990511,-238.748
851.848,0.0988542,-238.748
851.856,0.0989724,-238.748
851.864,0.0988936,-238.748
851.873,0.0989724,-238.748
851.881,0.0988936,-238.748
851.889,0.0988936,-238.748
851.898,0.098933,-238.748
851.906,0.098933,-238.748
851.914,0.0990117,-238.748
851.923,0.098933,-238.748
851.931,0.0989724,-238.748
851.939,0.0989724,-238.748
851.948,0.098933,-238.748
851.956,0.0989724,-238.748
851.964,0.0988936,-238.748
851.973,0.098933,-238.748
851.981,0.0988542,-238.748
851.989,0.098933,-238.748
851.998,0.098933,-238.748
852.006,0.0988542,-238.748
852.014,0.0988936,-238.748
852.023,0.098933,-238.748
852.031,0.0989724,-238.748
852.039,0.0988936,-238.748
852.048,0.0989724,-238.748
852.056,0.098933,-238.748
852.064,0.098933,-238.748
852.073,0.098933,-238.748
852.081,0.0988936,-238.748
852.089,0.098933,-238.748
852.098,0.0988936,-238.748
852.106,0.0989724,-238.748
852.114,0.0988936,-238.748
852.123,0.0988148,-238.748
852.131,0.098933,-238.748
852.139,0.0988936,-238.748
852.148,0.0989724,-238.748
852.156,0.0988148,-238.748
852.164,0.0988936,-238.748
852.173,0.0988936,-238.748
852.181,0.0988936,-238.748
852.189,0.0989724,-238.748
852.198,0.0988936,-238.748
852.206,0.098933,-238.748
852.214,0.0988936,-238.748
852.223,0.0990117,-238.748
852.231,0.0988936,-238.748
852.239,0.0989724,-238.748
852.248,0.098933,-238.748
852.256,0.098933,-238.748
852.264,0.0990511,-238.748
852.273,0.0988936,-238.748
852.281,0.098933,-238.748
852.289,0.0989724,-238.748
852.298,0.0990117,-238.748
852.306,0.098933,-238.748
852.314,0.0988148,-238.748
852.323,0.098933,-238.748
852.331,0.098933,-238.748
852.339,0.0988936,-238.748
852.348,0.0990117,-238.748
852.356,0.0989724,-238.748
852.364,0.0989724,-238.748
852.373,0.0989724,-238.748
852.381,0.098933,-238.748
852.389,0.0988936,-238.748
852.398,0.0988936,-238.748
852.406,0.0988936,-238.748
852.414,0.0989724,-238.748
852.423,0.098933,-238.748
852.431,0.0988936,-238.748
852.439,0.0989724,-238.748
852.448,0.098933,-238.748
852.456,0.0989724,-238.748
852.464,0.0988936,-238.748
852.473,0.0988936,-238.748
852.481,0.0989724,-238.748
852.489,0.0989724,-238.748
852.498,0.0991299,-238.748
852.506,0.0989724,-238.748
852.514,0.0988936,-238.748
852.523,0.098933,-238.748
852.531,0.0989724,-238.748
852.539,0.098933,-238.748
852.548,0.098933,-238.748
852.556,0.098933,-238.748
852.564,0.098933,-238.748
852.573,0.0990117,-238.748
852.581,0.0988148,-238.748
852.589,0.098933,-238.748
852.598,0.098933,-238.748
852.606,0.0988936,-238.748
852.614,0.0988936,-238.748
852.623,0.0990117,-238.748
852.631,0.0990117,-238.748
852.639,0.0989724,-238.748
852.648,0.098933,-238.748
852.656,0.0989724,-238.748
852.664,0.0989724,-238.748
852.673,0.0988936,-238.748
852.681,0.0988936,-238.748
852.689,0.0989724,-238.748
852.698,0.0989724,-238.748
852.706,0.0989724,-238.748
852.714,0.0988542,-238.748
852.723,0.098933,-238.748
852.731,0.0989724,-238.748
852.739,0.098933,-238.748
852.748,0.0990511,-238.748
852.756,0.0989724,-238.748
852.764,0.0990905,-238.748
852.773,0.0989724,-238.748
852.781,0.098933,-238.748
852.789,0.0990511,-238.748
852.798,0.0989724,-238.748
852.806,0.0989724,-238.748
852.814,0.0989724,-238.748
852.823,0.0990117,-238.748
852.831,0.0989724,-238.748
852.839,0.0988936,-238.748
852.848,0.0990117,-238.748
852.856,0.0989724,-238.748
852.864,0.0990117,-238.748
852.873,0.0990117,-238.748
852.881,0.0989724,-238.748
852.889,0.0988542,-238.748
852.898,0.0990117,-238.748
852.906,0.0989724,-238.748
852.914,0.0988936,-238.748
852.923,0.0990905,-238.748
852.931,0.0990117,-238.748
852.939,0.0990117,-238.748
852.948,0.0989724,-238.748
852.956,0.0989724,-238.748
852.964,0.0990511,-238.748
852.973,0.0989724,-238.748
852.981,0.0990511,-238.748
852.989,0.0990117,-238.748
852.998,0.098933,-238.748
853.006,0.0990511,-238.748
853.014,0.0989724,-238.748
853.023,0.0989724,-238.748
853.031,0.0990117,-238.748
853.039,0.0989724,-238.748
853.048,0.0991692,-238.748
853.056,0.098933,-238.748
853.064,0.0990117,-238.748
853.073,0.098933,-238.748
853.081,0.0990511,-238.748
853.089,0.0990511,-238.748
853.098,0.098933,-238.748
853.106,0.0989724,-238.748
853.114,0.0990117,-238.748
853.123,0.0990511,-238.748
853.131,0.0989724,-238.748
853.139,0.0990511,-238.748
853.148,0.0989724,-238.748
853.156,0.0990117,-238.748
853.164,0.0989724,-238.748
853.173,0.0990511,-238.748
853.181,0.0990511,-238.748
853.189,0.0989724,-238.748
853.198,0.0990117,-238.748
853.206,0.0989724,-238.748
853.214,0.0990511,-238.748
853.223,0.0990511,-238.748
853.231,0.098933,-238.748
853.239,0.0989724,-238.748
853.248,0.0990511,-238.748
853.256,0.0990905,-238.748
853.264,0.0990117,-238.748
853.273,0.0990117,-238.748
853.281,0.0990511,-238.748
853.289,0.0989724,-238.748
853.298,0.0990511,-238.748
853.306,0.0989724,-238.748
853.314,0.0989724,-238.748
853.323,0.0989724,-238.748
853.331,0.0990511,-238.748
853.339,0.0990117,-238.748
853.348,0.0989724,-238.748
853.356,0.0990511,-238.748
853.364,0.0990117,-238.748
853.373,0.0990905,-238.748
853.381,0.0991299,-238.748
853.389,0.0990905,-238.748
853.398,0.0990511,-238.748
853.406,0.0989724,-238.748
853.414,0.0991299,-238.748
853.423,0.0990511,-238.748
853.431,0.0988936,-238.748
853.439,0.0990905,-238.748
853.448,0.0990511,-238.748
853.456,0.0990511,-238.748
853.464,0.0991299,-238.748
853.473,0.0990905,-238.748
853.481,0.0990905,-238.748
853.489,0.0990511,-238.748
853.498,0.0990117,-238.748
853.506,0.098933,-238.748
853.514,0.0989724,-238.748
853.523,0.0991299,-238.748
853.531,0.0990117,-238.748
853.539,0.0991299,-238.748
853.548,0.0990117,-238.748
853.556,0.0989724,-238.748
853.564,0.0991299,-238.748
853.573,0.0989724,-238.748
853.581,0.0990511,-238.748
853.589,0.0989724,-238.748
853.598,0.0990511,-238.748
853.606,0.0990117,-238.748
853.614,0.0990117,-238.748
853.623,0.0990511,-238.748
853.631,0.0990511,-238.748
853.639,0.0990117,-238.748
853.648,0.0990511,-238.748
853.656,0.0990511,-238.748
853.664,0.0990117,-238.748
853.673,0.0990511,-238.748
853.681,0.0989724,-238.748
853.689,0.0990117,-238.748
853.698,0.0991299,-238.748
853.706,0.0990117,-238.748
853.715,0.0990511,-238.748
853.723,0.0989724,-238.748
853.731,0.0990511,-238.748
853.74,0.0991299,-238.748
853.748,0.0990511,-238.748
853.756,0.0989724,-238.748
853.765,0.0990511,-238.748
853.773,0.0990905,-238.748
853.781,0.0991692,-238.748
853.79,0.0989724,-238.748
853.798,0.0990511,-238.748
853.806,0.0990511,-238.748
853.815,0.0990511,-238.748
853.823,0.0990511,-238.748
853.831,0.0990511,-238.748
853.84,0.0990905,-238.748
853.848,0.0991299,-238.748
853.856,0.0990905,-238.748
853.865,0.0990117,-238.748
853.873,0.0990511,-238.748
853.881,0.0990117,-238.748
853.89,0.0990117,-238.748
853.898,0.0990117,-238.748
853.906,0.0990511,-238.748
853.915,0.0990905,-238.748
853.923,0.0990511,-238.748
853.931,0.0990117,-238.748
853.94,0.0991299,-238.748
853.948,0.0990905,-238.748
853.956,0.0991299,-238.748
853.965,0.0991692,-238.748
853.973,0.0990117,-238.748
853.981,0.0990511,-238.748
853.99,0.0990511,-238.748
853.998,0.0990905,-238.748
854.006,0.0990511,-238.748
854.015,0.0990117,-238.748
854.023,0.0991299,-238.748
854.031,0.0990905,-238.748
854.04,0.0990511,-238.748
854.048,0.0990117,-238.748
854.056,0.0990905,-238.748
854.065,0.0990117,-238.748
854.073,0.0991299,-238.748
854.081,0.0990905,-238.748
854.09,0.0990511,-238.748
854.098,0.0990511,-238.748
854.106,0.0990905,-238.748
854.115,0.0991299,-238.748
854.123,0.0990117,-238.748
854.131,0.0991299,-238.748
854.14,0.0990511,-238.748
854.148,0.0990905,-238.748
854.156,0.0990905,-238.748
854.165,0.0990905,-238.748
854.173,0.0990905,-238.748
854.181,0.0990511,-238.748
854.19,0.0990905,-238.748
854.198,0.0990905,-238.748
854.206,0.0991299,-238.748
854.215,0.0990905,-238.748
854.223,0.0990117,-238.748
854.231,0.0990117,-238.748
854.24,0.0990511,-238.748
854.248,0.0990905,-238.748
854.256,0.0991299,-238.748
854.265,0.0990511,-238.748
854.273,0.0990117,-238.748
854.281,0.0990511,-238.748
854.29,0.0990511,-238.748
854.298,0.0990905,-238.748
854.306,0.0990511,-238.748
854.315,0.0990511,-238.748
854.323,0.0990511,-238.748
854.331,0.0990905,-238.748
854.34,0.0990511,-238.748
854.348,0.0989724,-238.748
854.356,0.0990905,-238.748
854.365,0.0991299,-238.748
854.373,0.0990905,-238.748
854.381,0.0991692,-238.748
854.39,0.0990117,-238.748
854.398,0.0990905,-238.748
854.406,0.0991299,-238.748
854.415,0.0990905,-238.748
854.423,0.0990905,-238.748
854.431,0.0990117,-238.748
854.44,0.0991299,-238.748
854.448,0.0991299,-238.748
854.456,0.0991299,-238.748
854.465,0.0989724,-238.748
854.473,0.0991299,-238.748
854.481,0.0991299,-238.748
854.49,0.0991299,-238.748
854.498,0.0991299,-238.748
854.506,0.0990511,-238.748
854.515,0.0990511,-238.748
854.523,0.0991692,-238.748
854.531,0.0991299,-238.748
854.54,0.0991692,-238.748
854.548,0.0991299,-238.748
854.556,0.0990511,-238.748
854.565,0.0991299,-238.748
854.573,0.0990511,-238.748
854.581,0.0991299,-238.748
854.59,0.0990905,-238.748
854.598,0.0990511,-238.748
854.606,0.0990511,-238.748
854.615,0.0991299,-238.748
854.623,0.0991299,-238.748
854.631,0.0990117,-238.748
854.64,0.0991692,-238.748
854.648,0.0990905,-238.748
854.656,0.0989724,-238.748
854.665,0.0990905,-238.748
854.673,0.0990511,-238.748
854.681,0.0990511,-238.748
854.69,0.0990511,-238.748
854.698,0.0990511,-238.748
854.706,0.0990905,-238.748
854.715,0.0991299,-238.748
854.723,0.0990117,-238.748
854.731,0.0991299,-238.748
854.74,0.0990117,-238.748
854.748,0.0990511,-238.748
854.756,0.0990117,-238.748
854.765,0.0991692,-238.748
854.773,0.0990905,-238.748
854.781,0.0991692,-238.748
854.79,0.0990511,-238.748
854.798,0.0991299,-238.748
854.806,0.0990511,-238.748
854.815,0.0990511,-238.748
854.823,0.0991692,-238.748
854.831,0.0990905,-238.748
854.84,0.0990905,-238.748
854.848,0.0991299,-238.748
854.856,0.0991299,-238.748
854.865,0.099248,-238.748
854.873,0.0990511,-238.748
854.881,0.0990511,-238.748
854.89,0.0991692,-238.748
854.898,0.0990117,-238.748
854.906,0.0992086,-238.748
854.915,0.0990511,-238.748
854.923,0.0990905,-238.748
854.931,0.0990511,-238.748
854.94,0.0991299,-238.748
854.948,0.0991692,-238.748
854.956,0.0992086,-238.748
854.965,0.0991692,-238.748
854.973,0.0991299,-238.748
854.981,0.0990905,-238.748
854.99,0.0990511,-238.748
854.998,0.0991299,-238.748
855.006,0.0990905,-238.748
855.015,0.0990905,-238.748
855.023,0.0990905,-238.748
855.031,0.0991692,-238.748
855.04,0.0991299,-238.748
